,Unnamed: 0,index,operator_name,physical_street,physical_city,physical_county,physical_zip,operator_phone,date_placed_in_operation,basin_plan_designation,assessor_parcels,milk_cows_open_confinement,milk_cows_under_roof,milk_cows_max_number,milk_cows_avg_number,dry_cows_open_confinement,dry_cows_under_roof,dry_cows_max_number,dry_cows_avg_number,bred_heifers_open_confinement,bred_heifers_under_roof,bred_heifers_max_number,bred_heifers_avg_number,heifers_7_14_mo_open_confinement,heifers_7_14_mo_under_roof,heifers_7_14_mo_max_number,heifers_7_14_mo_avg_number,calves_4_6_mo_open_confinement,calves_4_6_mo_under_roof,calves_4_6_mo_max_number,calves_4_6_mo_avg_number,calves_0_3_mo_open_confinement,calves_0_3_mo_under_roof,calves_0_3_mo_max_number,calves_0_3_mo_avg_number,predominant_breed,avg_milk_production_lbs_per_cow_per_day,total_animals,total_manure_excreted_tons_per_period,nitrogen_from_manure_lbs,nitrogen_after_ammonia_losses_lbs,phosphorus_from_manure_lbs,potassium_from_manure_lbs,salt_from_manure_lbs,process_wastewater_generated_gal,process_wastewater_applied_gal,fresh_water_imported_gal,fresh_water_exported_gal,address,latitude,longitude
181,296,296,Golf Link Ranches LLC,10220 Golf Link RD,Turlock,Merced,95380,(209) 667-0667,01/01/1970,San Joaquin River Basin,"X045-X910-X016-XXXX, X045-X910-X025-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,300.0,300.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,1.0,300.0,3037.52,28470.0,19929.0,4818.0,1.0,0.0,8796000.0,0.0,0.0,8796000.0,"10220 Golf Link RD, Turlock, CA 95380",37.43659,-120.83093
182,299,299,John Baptista Facility,20755 W River RD,Stevinson,Merced,95374,(209) 573-0175,01/01/1940,San Joaquin River Basin,"X055-X090-X012-XXXX, X055-X120-X019-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,,0.0,0.0,0.0,"20755 W River RD, Stevinson, CA 95374",37.34913,-120.86689
183,303,303,6D Dores Dairy,25762 Turner AVE,Hilmar,Merced,95324,(209) 632-6402,01/01/1925,San Joaquin River Basin,X045-X080-X001-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,847.0,847.0,0.0,64.0,64.0,64.0,0.0,157.0,157.0,157.0,0.0,185.0,185.0,185.0,Holstein,73.0,1253.0,26307.84,332101.81,232471.27,55842.04,163877.75,413526.75,20400000.0,20400000.0,0.0,0.0,"25762 Turner AVE, Hilmar, CA 95324",37.37417,-120.95493
184,307,307,Gerrit Hofman Dairy,4820 Perrin RD,Manteca,San Joaquin,95337,(209) 823-3000,09/01/1972,San Joaquin River Basin,X257-X030-XX21-XXXX,250.0,0.0,250.0,250.0,250.0,0.0,250.0,250.0,0.0,1000.0,1000.0,1000.0,0.0,120.0,120.0,120.0,0.0,300.0,300.0,300.0,250.0,0.0,250.0,250.0,Holstein,72.0,2170.0,34877.75,438094.02,306665.81,70872.67,192823.23,498444.0,21394500.0,21394500.0,0.0,0.0,"4820 Perrin RD, Manteca, CA 95337",37.71975,-121.24754
185,308,308,"Martins View Jersey Dairy, INC",1369 S Hunt RD,Gustine,Merced,95322,(209) 678-1156,01/01/1941,San Joaquin River Basin,0063-0050-0028-0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,1375.0,1375.0,135.0,0.0,195.0,195.0,50.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,,65.0,1625.0,37542.76,491405.22,343983.65,81710.62,258808.31,692259.0,15358821.0,12106267.0,0.0,3252554.0,"1369 S Hunt RD, Gustine, CA 95322",37.26933,-120.99668
186,314,314,Forebay Farms,13699 Cherokee RD,Gustine,Merced,95322,(209) 383-6046,01/01/1910,San Joaquin River Basin,"X078-X130-X053-XXXX, X078-X140-X074-XXXX, X078-X140-X075-XXXX, X078-X140-X076-XXXX, X078-X140-X077-XXXX, X078-X140-X078-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.0,1223.0,1223.0,0.0,102.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,60.0,1325.0,30865.92,410018.42,287012.89,68445.84,226180.67,599304.45,30748125.0,30748125.0,0.0,0.0,"13699 Cherokee RD, Gustine, CA 95322",37.10043,-120.97732
187,319,319,Morris Jersey Girls,3230 Vivian RD,Modesto,Stanislaus,95382,(209) 538-2130,01/01/1950,San Joaquin River Basin,X017-X043-X023-XXXX,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,80.0,80.0,80.0,70.0,0.0,70.0,70.0,Jersey,1.0,210.0,1761.51,19929.0,13950.3,3035.34,1.0,4599.0,4482000.0,4482000.0,0.0,0.0,"3230 Vivian RD, Modesto, CA 95382",37.58941,-121.04419
188,320,320,Double Diamond Dairy,505 E Washington RD,El Nido,Merced,95317,(209) 564-2000,11/17/1999,San Joaquin River Basin,X075-X740-X001-XXXX,890.0,0.0,940.0,890.0,995.0,0.0,1000.0,995.0,0.0,4795.0,4800.0,4795.0,0.0,705.0,720.0,705.0,1045.0,0.0,1150.0,1045.0,955.0,0.0,1000.0,955.0,Holstein,86.0,9385.0,168218.8,2140657.35,1498460.15,349810.78,968691.78,2419840.5,163314515.0,145148849.0,0.0,18165666.0,"505 E Washington RD, El Nido, CA 95317",37.11199,-120.48345
189,321,321,California State University Chico Research Foundation,311 Nicholas C. Schouten Lane,Chico,Butte,95928,(530) 898-6343,08/15/1963,Sacramento River Basin,"0039-0080-0030-0000, 0039-0220-0025-0000",10.0,0.0,10.0,10.0,26.0,0.0,26.0,26.0,0.0,80.0,80.0,80.0,10.0,0.0,10.0,10.0,13.0,0.0,13.0,13.0,13.0,0.0,13.0,13.0,Jersey,55.0,152.0,2419.76,31121.06,21784.74,4992.2,14532.34,39967.5,,0.0,0.0,0.0,"311 Nicholas C. Schouten Lane, Chico, CA 95928",39.69263,-121.82294
190,322,322,California Dairy Farms - Larson,6071 Larson AVE,Hilmar,Merced,95324,(209) 285-0001,07/01/2002,San Joaquin River Basin,X045-X220-X073-XXXX,0.0,463.0,463.0,463.0,0.0,0.0,0.0,0.0,0.0,2058.0,2058.0,2058.0,153.0,172.0,328.0,328.0,135.0,0.0,135.0,135.0,0.0,0.0,0.0,0.0,Jersey,61.0,2984.0,57709.21,758121.78,530685.25,123365.56,381957.03,1044432.9,26537300.0,19524800.0,0.0,7012500.0,"6071 Larson AVE, Hilmar, CA 95324",37.37436,-120.84174
191,323,323,Oslo Dairy,20334 W Oslo RD,Hilmar,Merced,95324,(209) 656-8434,03/01/1971,San Joaquin River Basin,0045-0140-0028-0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jersey,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,810000.0,8212500.0,9022500.0,0.0,"20334 W Oslo RD, Hilmar, CA 95324",37.42805,-120.8567
192,324,324,Double Cross Dairy #4,6006 S Central AVE,Turlock,Stanislaus,95380,(209) 667-0667,03/01/1960,San Joaquin River Basin,"X057-X009-X006-XXXX, X057-X009-X007-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,200.0,150.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,1.0,150.0,1469.48,14235.0,9964.5,2409.0,1.0,0.0,14049000.0,24975000.0,10926000.0,0.0,"6006 S Central AVE, Turlock, CA 95380",37.4362,-120.95311
193,325,325,Pires Dairy,23800 Jack Tone RD,Acampo,San Joaquin,95220,(123) 000-0000,01/01/1960,San Joaquin River Basin,X021-X050-X009-XXXX,25.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,210.0,210.0,210.0,40.0,0.0,40.0,40.0,80.0,0.0,80.0,80.0,60.0,0.0,60.0,60.0,,70.0,440.0,7553.36,93570.82,65499.57,15316.02,40216.94,108076.5,3528000.0,3528000.0,0.0,0.0,"23800 Jack Tone RD, Acampo, CA 95220",38.20262,-121.14763
194,326,326,Machado and Sons Dairy,11706 E Keyes RD,Denair,Stanislaus,95316,(209) 668-7781,01/01/1941,San Joaquin River Basin,X019-X038-X017-XXXX,95.0,0.0,95.0,95.0,95.0,0.0,95.0,95.0,0.0,665.0,665.0,665.0,0.0,105.0,105.0,105.0,240.0,0.0,240.0,240.0,200.0,0.0,200.0,200.0,Holstein,72.0,1400.0,23760.73,295696.1,206987.27,48414.93,128227.45,337260.0,10478400.0,10478400.0,0.0,0.0,"11706 E Keyes RD, Denair, CA 95316",37.54783,-120.7763
195,327,327,"G.J. Silva Dairy, Inc.",3107 S Prairie Flower RD,Turlock,Stanislaus,95380,(209) 634-9091,06/01/1961,San Joaquin River Basin,"0058-0015-0004-0000, 0058-0015-0010-0000, 0058-0016-0015-0000, 0058-0030-0001-0000, 0058-0031-0001-0000, 0058-0031-0010-0000",450.0,0.0,500.0,450.0,525.0,0.0,550.0,525.0,0.0,2500.0,2550.0,2500.0,0.0,300.0,350.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0,350.0,300.0,Holstein,75.0,4075.0,76050.33,990673.5,693471.45,161039.56,486985.57,1246110.0,44054000.0,44054000.0,0.0,0.0,"3107 S Prairie Flower RD, Turlock, CA 95380",37.46578,-120.93104
196,328,328,Manuel Martins Dairy L.P.,10043 Milnes,Modesto,Stanislaus,95307,(209) 529-8133,09/09/1978,San Joaquin River Basin,X015-X001-X020-XXXX,0.0,135.0,135.0,135.0,0.0,85.0,85.0,85.0,0.0,820.0,820.0,820.0,0.0,100.0,100.0,100.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,Holstein,68.0,1165.0,23321.72,304359.67,213051.77,49700.58,155960.09,409092.0,9780000.0,8280000.0,0.0,1500000.0,"10043 Milnes, Modesto, CA 95307",37.68258,-120.81041
197,329,329,Toledo Dairy,26280 N Elliott RD,Galt,Sacramento,95632,(209) 368-7311,01/01/1980,San Joaquin River Basin,X007-X220-XX18-XXXX,106.0,0.0,106.0,106.0,0.0,130.0,130.0,130.0,0.0,575.0,575.0,575.0,0.0,1.0,1.0,1.0,100.0,0.0,100.0,100.0,215.0,0.0,215.0,215.0,Holstein,60.0,1127.0,18055.22,226156.01,158309.21,36960.7,106340.06,270968.7,20196000.0,20196000.0,0.0,0.0,"26280 N Elliott RD, Galt, CA 95632",38.22732,-121.17062
198,330,330,Sierra Vista Dairy,22426 E Monte Vista AVE,Denair,Merced,95316,(209) 874-2528,09/01/1978,San Joaquin River Basin,X042-X150-X065-XXXX,167.0,0.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,1333.0,1449.0,1333.0,164.0,0.0,179.0,164.0,523.0,0.0,523.0,523.0,356.0,0.0,356.0,356.0,Holstein,87.0,2543.0,48740.71,603714.87,422600.41,100749.5,270170.08,665354.85,18424186.0,16533686.0,0.0,1890500.0,"22426 E Monte Vista AVE, Denair, CA 95316",37.52045,-120.6785
199,334,334,Vierra Dairy Farms,23160 W Williams AVE,Hilmar,Merced,95324,(209) 668-0343,10/01/1967,San Joaquin River Basin,"X045-X190-X015-XXXX, X045-X190-X017-XXXX, X045-X190-X052-XXXX, X045-X190-X063-XXXX, X045-X190-X077-XXXX",403.0,0.0,403.0,403.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,0.0,200.0,200.0,200.0,211.0,0.0,211.0,211.0,834.0,0.0,834.0,834.0,Jersey-Holstein Cross,70.0,4648.0,90625.73,1162404.1,813682.87,193390.44,574527.68,1458540.0,39450000.0,39450000.0,0.0,0.0,"23160 W Williams AVE, Hilmar, CA 95324",37.39102,-120.90597
200,335,335,6-X #2,6960 Crane RD,Oakdale,Stanislaus,95361,(209) 845-2114,01/01/1956,San Joaquin River Basin,X063-X025-X008-XXXX,350.0,0.0,350.0,350.0,0.0,0.0,0.0,0.0,460.0,0.0,500.0,460.0,65.0,0.0,70.0,65.0,335.0,0.0,335.0,335.0,180.0,0.0,180.0,180.0,Other,76.0,1390.0,19413.96,237130.96,165991.67,37998.0,89907.56,231537.75,3687250.0,3687250.0,0.0,0.0,"6960 Crane RD, Oakdale, CA 95361",37.73989,-120.88099
201,336,336,Valley Cross Dairy,9500 Linwood AVE,Turlock,Stanislaus,95380,(209) 632-2924,03/20/1995,San Joaquin River Basin,X058-X180-X001-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,265.0,221.0,0.0,0.0,0.0,0.0,143.0,0.0,143.0,119.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,57.0,340.0,6495.53,81003.6,56702.52,13648.44,40435.98,104057.85,4455000.0,4455000.0,0.0,0.0,"9500 Linwood AVE, Turlock, CA 95380",37.47814,-120.95369
202,340,340,Bently Ranch LLC,4206 Bentley RD,Oakdale,Stanislaus,95361,(559) 260-6318,01/01/2004,San Joaquin River Basin,"X014-X002-X024-XXXX, X014-X002-X025-XXXX, X014-X002-X028-XXXX, X014-X002-X033-XXXX, X014-X002-X034-XXXX, X014-X002-X037-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,,0.0,0.0,0.0,"4206 Bentley RD, Oakdale, CA 95361",37.6997,-120.86254
203,341,341,Martin Family Dairy,11401 N DAVIS RD,LODI,San Joaquin,95242,(209) 329-1786,12/01/2007,San Joaquin River Basin,"X055-X210-X030-XXXX, X055-X210-X080-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,1.0,,1.0,1.0,0.7,1.0,1.0,0.0,,0.0,0.0,0.0,"11401 N DAVIS RD, LODI, CA 95242",38.06912,-121.33347
204,344,344,3 Machados Dairy,3260 W Sandy Mush RD,Merced,Merced,95340,(209) 383-7661,01/01/1991,San Joaquin River Basin,X065-X120-X016-XXXX,485.0,0.0,500.0,485.0,0.0,0.0,0.0,0.0,0.0,2240.0,2400.0,2240.0,0.0,285.0,300.0,285.0,0.0,550.0,598.0,550.0,385.0,0.0,400.0,385.0,Holstein,75.0,3945.0,73721.1,933964.88,653775.42,153976.67,436339.07,1120239.75,95796000.0,95796000.0,0.0,0.0,"3260 W Sandy Mush RD, Merced, CA 95340",37.18627,-120.55033
205,346,346,Art Silva & Son Dairy,12636 W Main ST,Crows Landing,Stanislaus,95313,(209) 667-5189,01/01/1940,San Joaquin River Basin,X058-X006-X002-XXXX,0.0,150.0,150.0,150.0,0.0,150.0,150.0,150.0,0.0,600.0,600.0,600.0,0.0,75.0,90.0,75.0,125.0,0.0,125.0,125.0,100.0,0.0,100.0,100.0,,70.0,1200.0,19706.53,251598.06,176118.64,40571.0,114905.54,299756.25,7920000.0,7920000.0,0.0,0.0,"12636 W Main ST, Crows Landing, CA 95313",37.49587,-121.07419
206,347,347,Vierra Heifer Ranch (Formerly Vierra Dairy Farms #4),25511 American AVE,Hilmar,Merced,95324,(209) 668-0343,11/01/1980,San Joaquin River Basin,X045-X020-X006-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,230.0,380.0,380.0,0.0,0.0,0.0,0.0,Holstein,1.0,380.0,3909.94,36062.0,25243.4,6102.8,1.0,0.0,2400000.0,2400000.0,0.0,0.0,"25511 American AVE, Hilmar, CA 95324",37.41031,-120.95197
207,348,348,Vander Schaaf Dairy #2,15355 S Van Allen,Escalon,San Joaquin,95320,(209) 595-7687,01/01/1980,San Joaquin River Basin,X205-X100-XX12-XXXX,396.0,0.0,415.0,396.0,0.0,0.0,0.0,0.0,0.0,1515.0,1531.0,1515.0,101.0,0.0,110.0,101.0,138.0,0.0,151.0,138.0,237.0,0.0,275.0,237.0,Holstein,75.0,2387.0,46330.7,593979.99,415785.99,98042.2,295113.25,736562.7,36783337.0,36783337.0,0.0,0.0,"15355 S Van Allen, Escalon, CA 95320",37.82338,-121.05307
208,349,349,Arlinda Holsteins,6325 West main ST,Turlock,Stanislaus,95380,(209) 667-4644,02/23/1950,San Joaquin River Basin,X023-X040-X001-XXXX,110.0,0.0,110.0,110.0,225.0,0.0,225.0,225.0,60.0,280.0,340.0,320.0,20.0,0.0,20.0,20.0,150.0,0.0,160.0,160.0,160.0,0.0,160.0,160.0,Holstein,83.0,995.0,13078.16,164841.49,115389.04,26174.15,64016.07,155271.0,4055275.0,4055275.0,0.0,0.0,"6325 West main ST, Turlock, CA 95380",37.49634,-120.91955
209,351,351,JSJ Dairy,2451 County Road TT,Willows,Glenn,95988,(209) 262-8121,06/01/1987,Sacramento River Basin,"0019-0160-0015-0000, 0019-0160-0016-0000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,Other,1.0,150.0,1866.93,22995.0,16096.5,3212.0,20000.0,22995.0,,0.0,0.0,0.0,"2451 County Road TT, Willows, CA 95988",39.57618,-122.08628
210,352,352,Manuel & Maria Silva Dairy #2,2800 White RD,Turlock,Stanislaus,95380,(209) 564-7297,01/01/1970,San Joaquin River Basin,"X045-X100-X006-XXXX, X057-X019-X004-XXXX",110.0,0.0,110.0,110.0,100.0,0.0,100.0,100.0,0.0,920.0,920.0,920.0,0.0,155.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,59.0,1285.0,25366.13,332039.46,232427.62,53873.08,169539.65,468824.25,11655000.0,11655000.0,0.0,0.0,"2800 White RD, Turlock, CA 95380",37.44122,-120.87998
211,353,353,P&D Dairy East,10860 S Ingomar Grade RD,Gustine,Merced,95322,(209) 649-4967,10/01/1980,San Joaquin River Basin,"X070-X080-X041-XXXX, X070-X080-X045-XXXX, X070-X080-X075-XXXX, X070-X080-X076-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,72.0,675.0,16628.38,216756.91,151729.84,36212.02,115693.94,299756.25,5640000.0,5640000.0,0.0,0.0,"10860 S Ingomar Grade RD, Gustine, CA 95322",37.13536,-120.94692
212,354,354,Delta Woods Dairy,18700 S Bacchetti RD,Tracy,San Joaquin,95304,(209) 564-2624,01/01/1944,San Joaquin River Basin,"X212-X110-XX08-XXXX, X212-X120-XX02-XXXX, X212-X120-XX03-XXXX, X212-X120-XX09-XXXX, X212-X120-XX14-XXXX",110.0,0.0,120.0,110.0,0.0,0.0,0.0,0.0,0.0,670.0,700.0,690.0,0.0,90.0,120.0,90.0,220.0,0.0,220.0,210.0,200.0,0.0,200.0,200.0,Holstein,72.0,1300.0,23680.56,294484.82,206139.37,48716.25,133048.03,345582.0,10500000.0,10500000.0,0.0,0.0,"18700 S Bacchetti RD, Tracy, CA 95304",37.79102,-121.43483
213,355,355,Germann Bros Dairy,1236 E Taylor RD,Ceres,Stanislaus,95307,(209) 537-9568,01/01/1940,San Joaquin River Basin,X022-X010-X001-XXXX,30.0,0.0,35.0,30.0,20.0,0.0,25.0,20.0,0.0,150.0,160.0,150.0,0.0,15.0,18.0,16.0,40.0,0.0,50.0,40.0,40.0,0.0,45.0,40.0,Holstein,70.0,296.0,5045.16,63374.01,44361.81,10367.59,28726.38,74306.7,3555000.0,3555000.0,0.0,0.0,"1236 E Taylor RD, Ceres, CA 95307",37.5329,-120.97721
214,356,356,Borges Farms,5148 W Grayson RD,Modesto,Stanislaus,95358,(209) 538-7810,01/01/1973,Sacramento River Basin,"0017-0059-0006-0000, 0017-0059-0007-0000, 0017-0062-0003-0000",100.0,0.0,100.0,100.0,150.0,0.0,150.0,150.0,0.0,750.0,750.0,750.0,135.0,0.0,135.0,135.0,150.0,0.0,150.0,150.0,100.0,0.0,100.0,100.0,Holstein,60.0,1385.0,23583.99,301164.12,210814.88,48637.81,138704.42,384180.75,2160000.0,2160000.0,0.0,0.0,"5148 W Grayson RD, Modesto, CA 95358",37.5658,-121.08767
215,357,357,Sousa Family Dairy,12801 W Bradbury RD,Turlock,Stanislaus,95380,(209) 595-6452,01/01/1940,San Joaquin River Basin,"0058-0023-0015-0000, 0058-0024-0008-0000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,697.0,697.0,0.0,0.0,0.0,0.0,205.0,0.0,205.0,205.0,45.0,0.0,45.0,45.0,Holstein,90.0,947.0,22094.14,278875.3,195212.71,47522.25,142640.51,328182.45,20561000.0,20561000.0,0.0,0.0,"12801 W Bradbury RD, Turlock, CA 95380",37.45226,-120.99474
216,361,361,Sallaberry Ranch,5608 S Morgan RD,Turlock,Stanislaus,95380,(209) 606-4894,01/01/1970,San Joaquin River Basin,X057-X004-X001-XXXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,290.0,290.0,0.0,170.0,170.0,170.0,Holstein,1.0,460.0,4596.42,43654.0,30557.8,7387.6,1.0,0.0,16875000.0,16875000.0,0.0,0.0,"5608 S Morgan RD, Turlock, CA 95380",37.44016,-120.97421
217,362,362,Vogt Dairy #3,485 Capay Road,Orland,Tehama,95963,(530) 321-5957,01/01/1990,Sacramento River Basin,0091-0220-0025-0000,0.0,0.0,0.0,0.0,60.0,25.0,85.0,85.0,0.0,250.0,250.0,250.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Holstein,66.0,350.0,6802.67,89391.56,62574.09,14580.81,47220.31,121161.75,4500000.0,4500000.0,0.0,0.0,"485 Capay Road, Orland, CA 95963",39.80697,-122.13684
218,365,365,Seifert Dairy Farms,8505 E Collier RD,Acampo,San Joaquin,95220,(209) 334-4314,01/01/1950,San Joaquin River Basin,"X007-X030-XX10-XXXX, X007-X030-XX21-XXXX, X007-X030-XX22-XXXX, X007-X030-XX27-XXXX, X007-X100-XX10-XXXX",400.0,0.0,400.0,400.0,550.0,0.0,600.0,550.0,0.0,2600.0,2645.0,2600.0,0.0,520.0,540.0,520.0,1300.0,0.0,1325.0,1300.0,900.0,0.0,900.0,900.0,Jersey-Holstein Cross,72.0,6270.0,99570.16,1232192.45,862534.72,200381.15,501340.39,1343784.0,66260250.0,66260250.0,0.0,0.0,"8505 E Collier RD, Acampo, CA 95220",38.21971,-121.21541
219,366,366,Langworth Dairy,5306 Langworth RD,Oakdale,Stanislaus,95361,(209) 869-3348,01/01/1935,San Joaquin River Basin,X062-X027-X003-XXXX,75.0,0.0,75.0,75.0,0.0,130.0,130.0,130.0,0.0,470.0,470.0,470.0,0.0,100.0,100.0,100.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,73.0,805.0,14667.68,191364.74,133955.32,30714.97,90935.71,244294.5,2268000.0,2268000.0,0.0,0.0,"5306 Langworth RD, Oakdale, CA 95361",37.7181,-120.88907
220,368,368,Machado Dairy Farms #4,26298 Groves RD,Farmington,San Joaquin,95230,(209) 602-8598,01/01/1980,San Joaquin River Basin,"X187-X190-XX03-XXXX, X187-X300-XX14-XXXX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,720.0,715.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jersey-Holstein Cross,75.0,716.0,18776.96,245464.97,171825.48,41628.91,139277.87,336887.7,8235000.0,8235000.0,0.0,0.0,"26298 Groves RD, Farmington, CA 95230",37.94085,-120.99087
221,369,369,Fragoso Dairy #2,14691 S Brennan RD,Escalon,San Joaquin,95320,(209) 499-7475,01/01/1960,San Joaquin River Basin,X207-X360-XX06-XXXX,60.0,0.0,60.0,60.0,50.0,0.0,50.0,50.0,0.0,350.0,350.0,350.0,50.0,0.0,50.0,50.0,120.0,0.0,120.0,120.0,120.0,0.0,120.0,120.0,Holstein,68.0,750.0,12397.92,153830.91,107681.64,25131.13,66568.33,176295.0,2376000.0,2376000.0,0.0,0.0,"14691 S Brennan RD, Escalon, CA 95320",37.82953,-121.01828
222,371,371,River Oak Dairy #2,9161 Warnerville RD,Oakdale,Stanislaus,95361,(209) 324-1241,01/01/1985,San Joaquin River Basin,X064-X030-X006-XXXX,250.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,1175.0,1175.0,1175.0,0.0,175.0,175.0,175.0,300.0,0.0,300.0,300.0,600.0,0.0,600.0,600.0,Other,72.0,2500.0,42391.25,527800.1,369460.07,86950.12,226567.29,593490.0,8615000.0,8615000.0,0.0,0.0,"9161 Warnerville RD, Oakdale, CA 95361",37.74534,-120.82944
223,372,372,Chris Verboom Dairy,5951 County Rd 17,Orland,Glenn,95963,(530) 520-4876,09/15/1993,Sacramento River Basin,0027-0300-0004-0009,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,200.0,0.0,200.0,200.0,Holstein,1.0,500.0,4265.37,43070.0,30149.0,6785.35,35000.0,0.0,,0.0,0.0,0.0,"5951 County Rd 17, Orland, CA 95963",39.73812,-122.25347
224,373,373,Frank J. Bettencourt & Sons,8331 Central AVE,Ceres,Stanislaus,95307,(209) 678-5245,01/01/1969,San Joaquin River Basin,X022-X021-X002-XXXX,0.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,690.0,690.0,690.0,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,Holstein,95.0,848.0,21177.43,274759.3,192331.51,46323.83,143474.62,335694.15,5088000.0,1008000.0,0.0,4080000.0,"8331 Central AVE, Ceres, CA 95307",37.51649,-120.96087
225,374,374,A& M de Sousa Dairy,3030 S Central AVE,Turlock,Stanislaus,95380,(209) 632-5845,01/01/1920,San Joaquin River Basin,"0058-0017-0005-0000, 0058-0017-0006-0000",280.0,0.0,280.0,280.0,30.0,0.0,30.0,30.0,0.0,1212.0,1212.0,1212.0,275.0,0.0,275.0,275.0,210.0,0.0,210.0,210.0,430.0,0.0,430.0,430.0,Jersey-Holstein Cross,81.0,2437.0,44023.16,553702.6,387591.82,90599.63,240868.31,633906.45,44208026.0,44208026.0,0.0,0.0,"3030 S Central AVE, Turlock, CA 95380",37.46523,-120.95795
226,376,376,MACHADO & SONS,11735 CARROLL RD,ELK GROVE,Sacramento,95757,(916) 715-9102,02/09/1972,Sacramento River Basin,X132-X240-X061-XXXX,0.0,20.0,20.0,20.0,0.0,15.0,15.0,15.0,0.0,110.0,110.0,110.0,0.0,10.0,10.0,10.0,15.0,0.0,15.0,15.0,480.0,0.0,480.0,480.0,Holstein,65.0,650.0,7850.86,86636.86,60645.8,14407.45,20704.66,54093.0,4416000.0,4416000.0,0.0,0.0,"11735 CARROLL RD, ELK GROVE, CA 95757",38.33258,-121.39413
